0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
6.25,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
3.125,32
0,32
3.125,32
3.125,32
6.25,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
6.25,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
6.25,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
6.25,32
0,32
0,32
3.125,32
0,32
0,32
0,32
6.25,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
6.25,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
3.125,32
0,32
0,32
3.125,32
3.125,32
3.125,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
6.25,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
6.25,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
0,32
0,32
3.125,32
3.125,32
6.25,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
6.25,32
0,32
0,32
0,32
3.125,32
0,32
0,32
6.25,32
0,32
0,32
6.25,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
3.125,32
0,32
3.125,32
6.25,32
0,32
3.125,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
3.125,32
3.125,32
3.125,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
6.25,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
6.25,32
3.125,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
6.25,32
0,32
6.25,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
3.125,32
0,32
0,32
6.25,32
3.125,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
6.25,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
3.125,32
0,32
0,32
6.25,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
3.125,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
6.25,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
3.125,32
3.125,32
0,32
3.125,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
3.125,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
6.25,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
3.125,32
0,32
0,32
3.125,32
3.125,32
0,32
3.125,32
3.125,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
6.25,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
6.25,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
6.25,32
0,32
3.125,32
0,32
0,32
0,32
6.25,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
3.125,32
6.25,32
0,32
3.125,32
3.125,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
6.25,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
6.25,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
3.125,32
3.125,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
6.25,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
12.5,32
0,32
3.125,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
3.125,32
6.25,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
9.375,32
0,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
3.125,32
0,32
6.25,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
3.125,32
6.25,32
12.5,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
6.25,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
0,32
3.125,32
6.25,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
6.25,32
0,32
3.125,32
0,32
0,32
3.125,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
3.125,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
0,32
3.125,32
0,32
3.125,32
0,32
3.125,32
3.125,32
6.25,32
0,32
0,32
0,32
0,32
0,32
6.25,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
6.25,32
0,32
0,32
3.125,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
3.125,32
3.125,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
3.125,32
3.125,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
3.125,32
0,32
0,32
0,32
0,32
0,32
3.125,32
